# Sea-Bird Data Export
# Original File: C:\CTD\CTD_Data\EMB356\EMB356_011-01_CTD_0010.hex
# Cruise: EMB356
# Station: EMB356_11-1
# Cast: 0010
# GPS Position: 54  9.308 N, 11 17.587 E
# Date: 08.02.2024 08:30:10

ScanCounter,TimeMs,Temperature_C,Pressure_dbar,Conductivity_S_m,Density_kg_m3,Depth_m,Voltage0,Voltage1,Voltage2,Voltage3,Voltage4
3187671263,693185032,-153.682404,-10.390584,5314272131348.912109,2125708853569.262451,-10.390584,18595,39740,17392,24314,65535
3187671263,693185032,-153.682425,-10.390584,5312169141184.480469,2124867657503.489746,-10.390584,18595,39772,17393,28410,65535
3204448479,693185032,-153.682404,-10.390584,5314622665430.597656,2125849067201.936768,-10.390584,18595,39788,17137,57083,65535
3204448479,693185032,-153.682425,-10.390584,5315674308576.743164,2126269724460.394775,-10.390584,18595,39788,16625,57083,65535
3170894047,693185032,-153.682425,-10.390584,5314622636974.996094,2125849055819.696045,-10.390584,18595,39756,16881,57080,65535
3187671263,693185032,-153.682456,-10.390584,5315323697126.878906,2126129479880.449219,-10.390584,18595,39692,16881,52970,65535
3187671263,693185032,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39564,16625,52964,65535
3170894047,693185032,-153.682486,-10.390584,5315323654438.153320,2126129462804.958984,-10.390584,18595,39388,16881,52964,65535
3187671263,693185032,-153.682486,-10.390584,5315674223193.492188,2126269690307.094482,-10.390584,18595,39196,17137,40677,65535
3204448479,693185032,-153.682404,-10.390584,5316726112688.839844,2126690446105.233643,-10.390584,18595,39004,17136,40675,65535
3187671263,693185032,-153.682486,-10.390584,5314973097243.202148,2125989239926.978516,-10.390584,14499,38844,16880,7906,65535
3170894047,693185032,-153.682517,-10.390584,5316375352688.322266,2126550142105.026611,-10.390584,18595,38748,17136,3810,65535
3170894047,693185032,-153.682547,-10.390584,5316024718121.000000,2126409888278.097656,-10.390584,18595,38668,16880,16100,65535
3170894047,693185032,-153.682486,-10.390584,5316725998821.831055,2126690400558.429932,-10.390584,18595,38652,17137,7914,65535
3187671263,693185032,-153.682486,-10.390584,5317076613818.718750,2126830646557.185059,-10.390584,18595,38652,17137,36590,65535
3187671263,693185032,-153.682435,-10.390584,5313921566149.873047,2125568627489.646729,-10.390584,18595,38684,17137,40686,65535
3187671263,693185032,-153.682517,-10.390584,5314973054557.456055,2125989222852.679932,-10.390584,18595,38716,17137,36590,65535
3187671263,693185032,-153.682486,-10.390584,5314622551608.636719,2125849021673.152344,-10.390584,14499,38796,16880,65262,65535
3204448479,693185032,-153.682486,-10.390584,5315323654438.153320,2126129462804.958984,-10.390584,18595,38892,16880,44782,65535
3187671263,693185032,-153.682425,-10.390584,5315674308576.743164,2126269724460.394775,-10.390584,18596,38988,16880,44782,65535
3187671263,693185032,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39100,17136,48879,65535
3187671263,693185032,-153.682425,-10.390584,5315323739815.773438,2126129496956.007080,-10.390584,18595,39212,17137,16110,65535
3187671263,693185032,-153.682435,-10.390584,5314622622747.222656,2125849050128.586670,-10.390584,18595,39308,17137,36590,65535
3187671263,693185032,-153.682404,-10.390584,5313220598466.185547,2125288240416.171875,-10.390584,14499,39404,16881,36590,65535
3187671263,693185032,-153.682456,-10.390584,5316024846203.575195,2126409939511.127686,-10.390584,18595,39500,17137,40687,65535
3187671263,693185032,-153.682486,-10.390584,5313921495020.671875,2125568599037.966309,-10.390584,18595,39564,17137,20203,65535
3187671263,693185032,-153.682425,-10.390584,5312870082179.833984,2125148033901.631104,-10.390584,18595,39644,17137,7912,65535
3187671263,693185032,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,18595,39692,16881,7911,65535
3204448479,693185032,-153.682404,-10.390584,5313921608827.615234,2125568644560.743652,-10.390584,18595,39740,17137,7912,65535
3187671263,693185288,-153.682425,-10.390584,5314272102895.188477,2125708842187.772949,-10.390584,18595,39788,17137,32497,65535
3187671263,693185288,-153.682425,-10.390584,5313220570018.091797,2125288229036.934326,-10.390584,18595,39804,17137,48888,65535
3187671263,693185288,-153.682435,-10.390584,5313921566149.873047,2125568627489.646729,-10.390584,18595,39804,17137,52985,65535
3170894047,693185288,-153.682343,-10.390584,5315323853653.633789,2126129542491.151123,-10.390584,18595,39804,16881,57081,65535
3154116831,693185288,-153.682456,-10.390584,5313571026741.918945,2125428411726.465088,-10.390584,18595,39772,17137,12010,65535
3187671263,693185288,-153.682374,-10.390584,5313921651505.524414,2125568661631.907471,-10.390584,18595,39740,17136,40668,65535
3187671263,693185288,-153.682374,-10.390584,5313220641138.462891,2125288257485.082764,-10.390584,18595,39692,17136,32474,65535
3187671263,693185288,-153.682404,-10.390584,5313921608827.615234,2125568644560.743652,-10.390584,14499,39628,16880,36571,65535
3187671263,693185288,-153.682456,-10.390584,5315323697126.878906,2126129479880.449219,-10.390584,18595,39564,16880,20176,65535
3187671263,693185288,-153.682404,-10.390584,5313571097866.706055,2125428440176.380127,-10.390584,18595,39484,16880,3780,65535
3204448479,693185288,-153.682374,-10.390584,5313921651505.524414,2125568661631.907471,-10.390584,18595,39388,16623,65218,65535
3187671263,693185288,-153.682374,-10.390584,5313220641138.462891,2125288257485.082764,-10.390584,18595,39292,16624,3779,65535
3187671264,693185288,-153.682404,-10.390584,5311818716467.972656,2124727487616.886719,-10.390584,18595,39212,16880,20168,65535
3187671263,693185288,-153.682404,-10.390584,5312519634346.303711,2125007854768.218994,-10.390584,18595,39116,16880,40653,65535
3187671264,693185288,-153.682404,-10.390584,5312870110626.048828,2125148045280.117188,-10.390584,18595,39020,16880,44750,65535
3187671263,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18595,38924,16880,48846,65535
3187671264,693185288,-153.682343,-10.390584,5314622750797.839844,2125849101348.833496,-10.390584,18595,38844,16880,44755,65535
3170894048,693185288,-153.682282,-10.390584,5314272302072.802734,2125708921858.818604,-10.390584,18595,38780,16880,28378,65535
3170894048,693185288,-153.682343,-10.390584,5313220683810.907227,2125288274554.060547,-10.390584,18595,38716,17136,24283,65535
3187671264,693185288,-153.682343,-10.390584,5305162388136.416016,2122064956284.263916,-10.390584,18595,38684,16880,24283,65535
3187671264,693185288,-153.682343,-10.390584,5306563391567.683594,2122625357656.770996,-10.390584,18595,38668,17136,57045,65535
3204448480,693185288,-153.682425,-10.390584,5311468246430.676758,2124587299601.968262,-10.390584,18595,38684,16881,40650,65535
3187671264,693185288,-153.682435,-10.390584,5312870067956.751953,2125148028212.398438,-10.390584,18595,38732,16625,57031,65535
3170894048,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,18595,38812,16881,57031,65535
3170894048,693185288,-153.682486,-10.390584,5312869996841.625977,2125147999766.347900,-10.390584,18595,38892,16881,44753,65535
3187671264,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,38972,16625,28386,65535
3187671264,693185288,-153.682517,-10.390584,5313921452343.370117,2125568581967.045654,-10.390584,18595,39084,16881,24295,65535
3187671264,693185288,-153.682486,-10.390584,5316375395385.330078,2126550159183.829590,-10.390584,18595,39196,16881,24294,65535
3187671264,693185288,-153.682547,-10.390584,5313921409666.236328,2125568564896.192139,-10.390584,18595,39292,16881,24293,65535
3170894048,693185288,-153.682486,-10.390584,5313921495020.671875,2125568599037.966309,-10.390584,18595,39388,17137,7906,65535
3170894048,693185288,-153.682517,-10.390584,5314271974854.345703,2125708790971.435791,-10.390584,18595,39452,16881,3809,65535
3187671264,693185288,-153.682517,-10.390584,5314271974854.345703,2125708790971.435791,-10.390584,18595,39500,17137,3809,65535
3187671264,693185288,-153.682486,-10.390584,5315323654438.153320,2126129462804.958984,-10.390584,18595,39532,17137,7907,65535
3187671264,693185288,-153.682425,-10.390584,5315674308576.743164,2126269724460.394775,-10.390584,18595,39548,17137,3811,65535
3170894048,693185288,-153.682486,-10.390584,5314622551608.636719,2125849021673.152344,-10.390584,18594,39548,17137,3811,65535
3187671264,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39564,17393,3812,65535
3187671264,693185288,-153.682456,-10.390584,5315323697126.878906,2126129479880.449219,-10.390584,18595,39564,17137,12005,65535
3154116832,693185288,-153.682486,-10.390584,5315674223193.492188,2126269690307.094482,-10.390584,18595,39564,17137,28390,65535
3154116832,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39548,17393,32487,65535
3170894048,693185288,-153.682404,-10.390584,5315323768275.126953,2126129508339.748291,-10.390584,18595,39532,17137,32487,65535
3204448480,693185288,-153.682404,-10.390584,5315674337037.973633,2126269735844.886963,-10.390584,22691,39516,17137,36584,65535
3187671264,693185288,-153.682517,-10.390584,5313570941392.783203,2125428377586.810791,-10.390584,18595,39516,17137,52970,65535
3170894048,693185288,-153.682404,-10.390584,5313921608827.615234,2125568644560.743652,-10.390584,18595,39516,17393,57067,65535
3187671264,693185288,-153.682425,-10.390584,5315323739815.773438,2126129496956.007080,-10.390584,18594,39516,17393,57068,65535
3204448480,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,14499,39532,17137,57062,65535
3204448480,693185288,-153.682517,-10.390584,5315323611749.591797,2126129445729.534424,-10.390584,14499,39532,17137,36550,65535
3187671264,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39548,17649,28344,65535
3187671264,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,22690,39532,17649,28342,65535
3170894048,693185288,-153.682517,-10.390584,5314973054557.456055,2125989222852.679932,-10.390584,18595,39516,17393,24252,65535
3170894048,693185288,-153.682404,-10.390584,5314622665430.597656,2125849067201.936768,-10.390584,18595,39500,17648,48855,65535
3187671264,693185288,-153.682517,-10.390584,5314271974854.345703,2125708790971.435791,-10.390584,18595,39468,17648,24292,65535
3187671264,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39436,17648,24293,65535
3187671264,693185288,-153.682404,-10.390584,5314272131348.912109,2125708853569.262451,-10.390584,14499,39388,17392,32483,65535
3170894048,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39340,17393,11983,65535
3170894048,693185288,-153.682435,-10.390584,5312169126963.276367,2124867651815.008057,-10.390584,18594,39276,17649,36549,65535
3187671264,693185288,-153.682404,-10.390584,5313571097866.706055,2125428440176.380127,-10.390584,22691,39212,17649,40644,65535
3170894048,693185288,-153.682425,-10.390584,5313220570018.091797,2125288229036.934326,-10.390584,18595,39132,17393,40645,65535
3187671264,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18595,39068,17649,24252,65535
3187671264,693185288,-153.682456,-10.390584,5313571026741.918945,2125428411726.465088,-10.390584,18595,39020,17649,11958,65535
3187671264,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,18595,38988,17905,11958,65535
3187671263,693185288,-153.682435,-10.390584,5314973168386.480469,2125989268384.289795,-10.390584,18595,38988,17393,11959,65535
3170894047,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39020,17649,28364,65535
3154116831,693185288,-153.682404,-10.390584,5313220598466.185547,2125288240416.171875,-10.390584,18595,39052,17393,36570,65535
3170894047,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39100,17649,36572,65535
3204448479,693185288,-153.682456,-10.390584,5315323697126.878906,2126129479880.449219,-10.390584,18595,39132,17649,36571,65535
3204448479,693185288,-153.682425,-10.390584,5313571069416.736328,2125428428796.392090,-10.390584,18595,39164,17137,24269,65535
3187671263,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39196,17649,7875,65535
3187671263,693185288,-153.682435,-10.390584,5313220555794.073242,2125288223347.326904,-10.390584,18595,39212,17649,7873,65535
3204448479,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,18595,39212,17393,11970,65535
3187671263,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39196,17649,3764,65535
3187671263,693185288,-153.682313,-10.390584,5314272259391.583008,2125708904786.330811,-10.390584,18595,39196,17392,65192,65535
3187671263,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,39180,17648,65190,65535
3187671263,693185288,-153.682425,-10.390584,5311818688027.385742,2124727476240.651855,-10.390584,22691,39180,17648,65190,65535
3187671263,693185288,-153.682486,-10.390584,5311818602706.065430,2124727442112.123779,-10.390584,18595,39180,17393,7854,65535
3204448479,693185288,-153.682374,-10.390584,5312870153295.513672,2125148062347.903076,-10.390584,18595,39180,17393,16053,65535
3187671263,693185288,-153.682343,-10.390584,5313220683810.907227,2125288274554.060547,-10.390584,18595,39196,17137,20150,65535
3187671263,693185288,-153.682374,-10.390584,5312870153295.513672,2125148062347.903076,-10.390584,18595,39212,17393,20150,65535
3204448479,693185288,-153.682486,-10.390584,5311818602706.065430,2124727442112.123779,-10.390584,18595,39228,17136,32429,65535
3187671263,693185288,-153.682404,-10.390584,5312519634346.303711,2125007854768.218994,-10.390584,18595,39260,16879,40612,65535
3170894047,693185288,-153.682425,-10.390584,5311818688027.385742,2124727476240.651855,-10.390584,18595,39292,17135,28322,65535
3170894047,693185288,-153.682486,-10.390584,5312869996841.625977,2125147999766.347900,-10.390584,18595,39340,17135,28322,65535
3187671263,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,22691,39404,17392,11873,65535
3187671263,693185288,-153.682425,-10.390584,5313571069416.736328,2125428428796.392090,-10.390584,18595,39468,17137,7687,65535
3187671263,693185288,-153.682456,-10.390584,5312169098520.923828,2124867640438.067139,-10.390584,22690,39548,17393,24047,65535
3204448479,693185288,-153.682517,-10.390584,5313570941392.783203,2125428377586.810791,-10.390584,18595,39644,17393,24051,65535
3187671263,693185288,-153.682404,-10.390584,5313220598466.185547,2125288240416.171875,-10.390584,22691,39724,17393,36417,65535
3187671263,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,22691,39788,17393,61112,65535
3187671263,693185288,-153.682456,-10.390584,5313921537698.137695,2125568616108.952637,-10.390584,22691,39852,17393,65241,65535
3170894047,693185288,-153.682486,-10.390584,5314272017534.459961,2125708808043.481689,-10.390584,18595,39932,17137,65239,65535
3187671263,693185288,-153.682435,-10.390584,5315323725586.123047,2126129491264.146729,-10.390584,22691,39980,17393,57045,65535
3187671263,693185288,-153.682404,-10.390584,5313571097866.706055,2125428440176.380127,-10.390584,22691,40028,17393,36569,65535
3170894047,693185288,-153.682456,-10.390584,5313921537698.137695,2125568616108.952637,-10.390584,22691,40044,17393,32475,65535
3187671263,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,40028,17137,32475,65535
3187671263,693185288,-153.682435,-10.390584,5313921566149.873047,2125568627489.646729,-10.390584,22691,39980,17393,36573,65535
3187671263,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,22691,39916,17393,40672,65535
3187671263,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,39820,17137,40673,65535
3187671263,693185288,-153.682404,-10.390584,5312169169626.944336,2124867668880.475342,-10.390584,22691,39708,17137,40673,65535
3187671263,693185288,-153.682404,-10.390584,5313571097866.706055,2125428440176.380127,-10.390584,22691,39580,17649,36579,65535
3187671263,693185288,-153.682374,-10.390584,5313220641138.462891,2125288257485.082764,-10.390584,22691,39452,17393,20202,65535
3187671263,693185288,-153.682456,-10.390584,5313921537698.137695,2125568616108.952637,-10.390584,18595,39308,17393,12012,65535
3170894047,693185288,-153.682374,-10.390584,5312169212290.777344,2124867685946.008545,-10.390584,22691,39148,17393,12012,65535
3187671263,693185288,-153.682374,-10.390584,5312519677012.952148,2125007871834.878418,-10.390584,22691,39020,17393,16106,65535
3204448479,693185288,-153.682374,-10.390584,5311818759128.992188,2124727504681.294434,-10.390584,18595,38892,17137,20192,65535
3187671263,693185288,-153.682343,-10.390584,5313571183217.058594,2125428474316.520996,-10.390584,22691,38796,17393,20188,65535
3187671263,693185288,-153.682374,-10.390584,5313220641138.462891,2125288257485.082764,-10.390584,22691,38732,16881,20188,65535
3187671263,693185288,-153.682404,-10.390584,5311818716467.972656,2124727487616.886719,-10.390584,22691,38668,17137,24288,65535
3170894047,693185288,-153.682343,-10.390584,5312519719679.767578,2125007888901.604736,-10.390584,18595,38636,17137,20205,65535
3187671263,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,38604,17137,24306,65535
3204448479,693185288,-153.682374,-10.390584,5314272174029.635742,2125708870641.552002,-10.390584,18595,38604,17393,20211,65535
3204448479,693185288,-153.682435,-10.390584,5313220555794.073242,2125288223347.326904,-10.390584,18595,38636,17137,16113,65535
3187671263,693185288,-153.682425,-10.390584,5312870082179.833984,2125148033901.631104,-10.390584,22691,38716,17392,40674,65535
3187671263,693185288,-153.682425,-10.390584,5312870082179.833984,2125148033901.631104,-10.390584,18595,38844,17392,20187,65535
3204448479,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,22691,39004,17392,20187,65535
3187671263,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18595,39180,17136,28382,65535
3187671263,693185288,-153.682517,-10.390584,5315674180502.115234,2126269673230.543701,-10.390584,18595,39356,17136,57072,65535
3187671263,693185288,-153.682374,-10.390584,5314622708114.135742,2125849084275.351807,-10.390584,22691,39500,17393,7928,65535
3204448479,693185288,-153.682486,-10.390584,5313220484674.252930,2125288194899.398682,-10.390584,22691,39596,17393,12025,65535
3187671263,693185288,-153.682486,-10.390584,5314973097243.202148,2125989239926.978516,-10.390584,22691,39660,17393,12025,65535
3204448479,693185288,-153.682517,-10.390584,5314622508925.707031,2125849004599.980469,-10.390584,22691,39708,17137,40696,65535
3187671263,693185288,-153.682486,-10.390584,5314272017534.459961,2125708808043.481689,-10.390584,18595,39740,17137,57080,65535
3170894047,693185288,-153.682517,-10.390584,5313220442002.582031,2125288177830.730469,-10.390584,18595,39772,17137,61176,65535
3170894047,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,22691,39788,17393,61177,65535
3187671263,693185288,-153.682435,-10.390584,5314622622747.222656,2125849050128.586670,-10.390584,22691,39836,17393,44790,65535
3187671263,693185288,-153.682486,-10.390584,5314272017534.459961,2125708808043.481689,-10.390584,18595,39884,17137,32501,65535
3170894047,693185288,-153.682517,-10.390584,5314271974854.345703,2125708790971.435791,-10.390584,22691,39916,17393,32501,65535
3187671263,693185288,-153.682486,-10.390584,5313220484674.252930,2125288194899.398682,-10.390584,22691,39932,17393,32502,65535
3204448479,693185288,-153.682486,-10.390584,5314973097243.202148,2125989239926.978516,-10.390584,18595,39900,17137,24297,65535
3221225695,693185288,-153.682425,-10.390584,5315674308576.743164,2126269724460.394775,-10.390584,18595,39788,17393,20193,65535
3204448479,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,39644,17393,20191,65535
3187671264,693185288,-153.682456,-10.390584,5316375438082.504883,2126550176262.699463,-10.390584,18595,39452,17137,24289,65535
3204448480,693185288,-153.682486,-10.390584,5316024803509.217773,2126409922433.384766,-10.390584,18595,39260,17137,16098,65535
3204448480,693185288,-153.682547,-10.390584,5315674137810.905273,2126269656154.059814,-10.390584,18595,39084,17137,16099,65535
3170894048,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18595,38940,17393,12004,65535
3170894048,693185288,-153.682425,-10.390584,5315323739815.773438,2126129496956.007080,-10.390584,18595,38828,17137,12004,65535
3187671264,693185288,-153.682456,-10.390584,5315674265885.034180,2126269707383.711182,-10.390584,14499,38748,17137,12016,65535
3187671264,693185288,-153.682425,-10.390584,5313571069416.736328,2125428428796.392090,-10.390584,18595,38732,17393,12028,65535
3187671264,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,38732,17393,12030,65535
3187671264,693185288,-153.682486,-10.390584,5313220484674.252930,2125288194899.398682,-10.390584,18596,38764,17393,16126,65535
3187671264,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18595,38812,17649,12010,65535
3204448480,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,18596,38860,17649,7893,65535
3204448480,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,38924,17649,7889,65535
3204448480,693185288,-153.682435,-10.390584,5314272088668.353516,2125708836497.039062,-10.390584,18595,38988,17649,7890,65535
3187671265,693185288,-153.682486,-10.390584,5313220484674.252930,2125288194899.398682,-10.390584,22691,39068,17649,20195,65535
3187671265,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39148,17393,32502,65535
3187671265,693185288,-153.682517,-10.390584,5313220442002.582031,2125288177830.730469,-10.390584,18595,39212,17649,32507,65535
3187671265,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39260,17649,32506,65535
3187671265,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39308,17649,24316,65535
3170894049,693185288,-153.682404,-10.390584,5314272131348.912109,2125708853569.262451,-10.390584,18596,39356,17649,7935,65535
3170894049,693185288,-153.682425,-10.390584,5315323739815.773438,2126129496956.007080,-10.390584,18596,39404,17393,3840,65535
3187671265,693185288,-153.682486,-10.390584,5314622551608.636719,2125849021673.152344,-10.390584,18595,39452,17393,3840,65535
3187671265,693185288,-153.682517,-10.390584,5313220442002.582031,2125288177830.730469,-10.390584,18595,39500,17648,61177,65535
3204448481,693185288,-153.682486,-10.390584,5314973097243.202148,2125989239926.978516,-10.390584,18595,39532,17392,36588,65535
3204448481,693185288,-153.682425,-10.390584,5314622636974.996094,2125849055819.696045,-10.390584,18596,39548,17648,28392,65535
3187671265,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39532,17648,28393,65535
3170894050,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,39500,17648,36596,65535
3170894050,693185288,-153.682425,-10.390584,5313921580375.768555,2125568633180.005127,-10.390584,18595,39436,17648,44807,65535
3187671266,693185288,-153.682486,-10.390584,5313220484674.252930,2125288194899.398682,-10.390584,18596,39372,17392,44814,65535
3187671266,693185288,-153.682486,-10.390584,5313921495020.671875,2125568599037.966309,-10.390584,18595,39292,17648,44814,65535
3187671266,693185288,-153.682425,-10.390584,5314272102895.188477,2125708842187.772949,-10.390584,14500,39196,17392,53001,65535
3204448482,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39116,17648,61183,65535
3204448482,693185288,-153.682435,-10.390584,5314272088668.353516,2125708836497.039062,-10.390584,14500,39036,17392,65276,65535
3187671266,693185288,-153.682425,-10.390584,5316375480779.843750,2126550193341.635010,-10.390584,18595,38972,17648,65276,65535
3204448482,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18596,38908,17137,3824,65535
3204448483,693185288,-153.682435,-10.390584,5314272088668.353516,2125708836497.039062,-10.390584,18596,38860,17393,3787,65535
3204448483,693185288,-153.682425,-10.390584,5314272102895.188477,2125708842187.772949,-10.390584,18595,38844,17393,3772,65535
3187671267,693185288,-153.682456,-10.390584,5313220527346.089844,2125288211968.133545,-10.390584,18595,38828,17137,3772,65535
3204448483,693185288,-153.682456,-10.390584,5316024846203.575195,2126409939511.127686,-10.390584,14499,38828,17137,11973,65535
3204448483,693185288,-153.682456,-10.390584,5312870039510.645508,2125148016833.955811,-10.390584,18595,38860,17137,44768,65535
3204448483,693185288,-153.682456,-10.390584,5313571026741.918945,2125428411726.465088,-10.390584,18595,38876,17393,52970,65535
3204448483,693185288,-153.682517,-10.390584,5314271974854.345703,2125708790971.435791,-10.390584,18595,38908,17137,57067,65535
3170894051,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,38956,17393,48874,65535
3187671267,693185288,-153.682486,-10.390584,5316375395385.330078,2126550159183.829590,-10.390584,14499,39004,17393,20197,65535
3204448484,693185288,-153.682425,-10.390584,5314973182615.189453,2125989274075.773438,-10.390584,14499,39052,17649,3811,65535
3137339620,693185288,-153.682486,-10.390584,5315323654438.153320,2126129462804.958984,-10.390584,14499,39100,17649,3812,65535
3154116836,693185288,-153.682425,-10.390584,5314622636974.996094,2125849055819.696045,-10.390584,18595,39164,17648,61157,65535
3187671268,693185288,-153.682456,-10.390584,5314272060214.742188,2125708825115.594482,-10.390584,18595,39228,17648,7917,65535
3204448484,693185288,-153.682486,-10.390584,5314272017534.459961,2125708808043.481689,-10.390584,18595,39292,17391,52976,65535
3204448484,693185288,-153.682404,-10.390584,5314272131348.912109,2125708853569.262451,-10.390584,18595,39404,17647,48881,65535
3187671268,693185288,-153.682456,-10.390584,5312169098520.923828,2124867640438.067139,-10.390584,14500,39516,17391,44785,65535
3187671268,693185288,-153.682456,-10.390584,5314622594291.735352,2125849038746.391846,-10.390584,14500,39676,17390,52973,65535
3187671268,693185288,-153.682456,-10.390584,5315674265885.034180,2126269707383.711182,-10.390584,18596,39820,17390,16107,65535
3170894053,693185288,-153.682456,-10.390584,5316726041521.821289,2126690417638.426025,-10.390584,18595,39948,17902,12010,65535
3170894053,693185288,-153.682404,-10.390584,5313921608827.615234,2125568644560.743652,-10.390584,18596,40060,17646,16107,65535
3170894053,693185288,-153.682456,-10.390584,5314973139929.113281,2125989257001.343018,-10.390584,18596,40140,17646,32487,65535
3170894053,693185288,-153.682404,-10.390584,5314622665430.597656,2125849067201.936768,-10.390584,18595,40172,17902,36581,65535
3154116837,693185288,-153.682486,-10.390584,5314272017534.459961,2125708808043.481689,-10.390584,18595,40188,17902,36580,65535
3187671269,693185288,-153.682456,-10.390584,5316375438082.504883,2126550176262.699463,-10.390584,18595,40172,17902,40677,65535
3187671269,693185288,-153.682486,-10.390584,5314973097243.202148,2125989239926.978516,-10.390584,18595,40172,17904,24292,65535
3187671269,693185288,-153.682456,-10.390584,5315323697126.878906,2126129479880.449219,-10.390584,18595,40172,17905,32484,65535
3170894053,693185288,-153.682435,-10.390584,5313571055191.779297,2125428423106.409424,-10.390584,18595,40140,17905,48867,65535
3187671269,693185288,-153.682404,-10.390584,5311818716467.972656,2124727487616.886719,-10.390584,18595,40108,18161,44772,65535
3187671270,693185288,-153.682313,-10.390584,5311818844451.529297,2124727538810.309326,-10.390584,14499,40044,17905,40686,65535
3187671270,693185288,-153.682374,-10.390584,5312870153295.513672,2125148062347.903076,-10.390584,18595,39980,18161,36596,65535
3187671270,693185288,-153.682282,-10.390584,5313220769156.294922,2125288308692.215576,-10.390584,18595,39900,18161,36597,65535
3204448486,693185288,-153.682313,-10.390584,5312870238634.938477,2125148096483.673096,-10.390584,18595,39820,18417,36597,65535
3187671270,693185288,-153.682374,-10.390584,5311818759128.992188,2124727504681.294434,-10.390584,18595,39756,18417,7913,65535
3170894054,693185288,-153.682374,-10.390584,5313571140541.799805,2125428457246.417480,-10.390584,18595,39724,18416,44767,65535
3187671270,693185288,-153.682282,-10.390584,5311118015453.750000,2124447207211.197510,-10.390584,14499,39692,18160,40668,65535
3187671270,693185288,-153.682282,-10.390584,5311468445503.204102,2124587379230.979248,-10.390584,14499,39692,18416,40669,65535
3154116838,693185288,-153.682251,-10.390584,5312519847681.208984,2125007940102.181152,-10.390584,14499,39692,18160,52971,65535
